filename,loops,nested loops,conditionals,switch statements,recursion,exception-based control flow,arrays,collections,maps,recursive data structures,integers,floats,boolean,enumerations,strings,inheritance,interfaces,anonymous classes,abstract classes,polymorphism,generics,raw types,object casting,primitive casting,instance methods,static methods,threads,synchronization,interleavings,lambdas,Network and File I/O,GUI,RE Pattern Syntax,streams,reflection,Math
.\argv-tasks\CorrelationUtils_exceptionprone\Main.java,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\CustomViewAbove\Main.java,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\DiskBasedCache\Main.java,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\DistinguishedNameParser\Main.java,YES,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\EquidistantConicProjection_false\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\EquidistantConicProjection_true\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\FractalTouchHandler_false\Main.java,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\FractalTouchHandler_true\Main.java,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\GaussianGenerator_exceptionless\Main.java,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\GaussianGenerator_exceptionprone\Main.java,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\GraphFragment_false\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\GraphFragment_true\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HebrewDate\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HighlightView_false\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HighlightView_true\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HotspotIntegerGenerator_false\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HotspotIntegerGenerator_true\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HPack\Main.java,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HttpConnectionHandler\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HttpTransport_false\Main.java,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\HttpTransport_true\Main.java,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\ImageRequest\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\JobsExample\Main.java,NO,NO,YES,NO,NO,YES,YES,NO,YES,NO,YES,YES,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\MathHelper_false\Main.java,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\MathHelper_true\Main.java,NO,NO,YES,NO,YES,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\Pan_exceptionless\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\Pan_exceptionprone\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\Piecewise_false\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\Piecewise_true\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\PieSegment_false\Main.java,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\PieSegment_true\Main.java,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\ProjectionGridRoundTripper_exceptionless\Main.java,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\ProjectionGridRoundTripper_exceptionprone\Main.java,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\ProjectionMath_exceptionless\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\ProjectionMath_exceptionprone\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\ReverseInterpolator_false\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\ReverseInterpolator_true\Main.java,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\SpdyStream\Main.java,NO,NO,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\StdAudio_exceptionless\Main.java,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\StdAudio_exceptionprone\Main.java,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\StdRandom_exceptionless\Main.java,YES,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\StdRandom_exceptionprone\Main.java,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\StrictLineReader\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\SunTimes_false\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\SunTimes_true\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\TallyCounts_false\Main.java,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\TallyCounts_true\Main.java,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\TimeChart\Main.java,YES,NO,YES,NO,YES,NO,YES,NO,NO,NO,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\TouchPadView\Main.java,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\VelocityTracker_false\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\VelocityTracker_true\Main.java,YES,NO,YES,NO,NO,NO,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\argv-tasks\WeibullGenerator_exceptionless\Main.java,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\argv-tasks\WeibullGenerator_exceptionprone\Main.java,NO,NO,YES,NO,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES
.\src\main\java\com\example\jdtparser\Main.java,YES,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,NO,YES,NO,YES,NO,YES,YES,NO,NO,NO,YES,YES,NO,NO,YES,NO,NO
.\sv-comp\algorithms\BellmanFord-FunSat01\Main.java,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BellmanFord-FunSat02\Main.java,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BellmanFord-FunUnsat01\Main.java,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BellmanFord-FunUnsat02\Main.java,YES,YES,YES,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BellmanFord-MemSat01\Main.java,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BellmanFord-MemSat02\Main.java,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BellmanFord-MemUnsat01\Main.java,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BellmanFord-MemUnsat02\Main.java,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BinaryTreeSearch-FunSat01\Main.java,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BinaryTreeSearch-FunUnsat01\Main.java,YES,NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BinaryTreeSearch-MemSat01\Main.java,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BinaryTreeSearch-MemUnsat01\Main.java,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\BinaryTreeSearch-MemUnsat02\Main.java,YES,NO,YES,NO,NO,YES,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\InsertionSort-FunSat01\Main.java,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\InsertionSort-FunSat02\Main.java,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\InsertionSort-FunUnsat01\Main.java,YES,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\InsertionSort-MemSat01\Main.java,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\InsertionSort-MemUnsat01\Main.java,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\MergeSortIterative-FunSat01\Main.java,YES,YES,YES,NO,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\MergeSortIterative-FunSat02\Main.java,YES,YES,YES,NO,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\MergeSortIterative-FunUnsat01\Main.java,YES,YES,YES,NO,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\MergeSortIterative-MemSat01\Main.java,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\MergeSortIterative-MemUnsat01\Main.java,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\RedBlackTree-FunSat01\Main.java,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\RedBlackTree-FunUnsat01\Main.java,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\RedBlackTree-MemSat01\Main.java,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\RedBlackTree-MemUnsat01\Main.java,YES,NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\SortedListInsert-FunSat01\Main.java,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\SortedListInsert-FunSat02\Main.java,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\SortedListInsert-FunUnsat01\Main.java,YES,NO,YES,NO,YES,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\SortedListInsert-MemSat01\Main.java,YES,NO,YES,NO,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\SortedListInsert-MemUnsat01\Main.java,YES,NO,YES,NO,YES,YES,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Trie-FunSat01\Main.java,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Trie-FunUnsat01\Main.java,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Trie-MemSat01\Main.java,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Trie-MemUnsat01\Main.java,YES,NO,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Tsp-FunSat01\Main.java,YES,YES,YES,NO,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Tsp-FunUnsat01\Main.java,YES,YES,YES,NO,YES,NO,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Tsp-MemSat01\Main.java,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\algorithms\Tsp-MemUnsat01\Main.java,YES,YES,YES,NO,YES,YES,YES,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\autostub\Boolean_public_boolean_java_lang_Boolean_booleanValue\Main.java,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\autostub\Boolean_public_int_java_lang_Boolean_compareTo_java_lang_Boolean\Main.java,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\autostub\Boolean_public_java_lang_String_java_lang_Boolean_toString\Main.java,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\autostub\Boolean_public_static_boolean_java_lang_Boolean_logicalAnd_boolean_boolean\Main.java,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\autostub\Boolean_public_static_boolean_java_lang_Boolean_logicalOr_boolean_boolean\Main.java,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
.\sv-comp\autostub\Boolean_public_static_boolean_java_lang_Boolean_logicalXor_boolean_boolean\Main.java,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
